elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000037, 10.000037, 12739, 1299, 21504.1, 19078, 45039, 57635, 90450, 100852, 0
20.000465, 10.000428, 13006, 1041, 20286.1, 18072, 41671, 54503, 65170, 74502, 0
30.000591, 10.000126, 13643, 1130, 19303.8, 16825, 41420, 50985, 62518, 71221, 0
40.000516, 9.999925, 14123, 1251, 18619.2, 16648, 38775, 48598, 59500, 70068, 0
50.00046, 9.999944, 14118, 1371, 18297.8, 16119, 38588, 50255, 72616, 87936, 0
60.000477, 10.000017, 14480, 1043, 17802.2, 15680, 37753, 48628, 59112, 66040, 0
70.000639, 10.000162, 14318, 1043, 17850.7, 15624, 38105, 49483, 69108, 79325, 0
80.0005, 9.999861, 14413, 1142, 17755.1, 15746, 37545, 48662, 77020, 97657, 0
90.000459, 9.999959, 14321, 1318, 17463.0, 15451, 37021, 45994, 55936, 64848, 0
100.000548, 10.000089, 14433, 1029, 17980.7, 15749, 38603, 49188, 66676, 110077, 0
110.000459, 9.999911, 14357, 1162, 17800.9, 15641, 37478, 49164, 82805, 95264, 0
120.00046, 10.000001, 14574, 1267, 17384.3, 15341, 37185, 46858, 59491, 67137, 0
130.000459, 9.999999, 14327, 1082, 17784.4, 15530, 38248, 49350, 64059, 81983, 0
140.000512, 10.000053, 14383, 1415, 17621.6, 15533, 36889, 47377, 57094, 69764, 0
150.000479, 9.999967, 14587, 1486, 17419.0, 15415, 36999, 47351, 57844, 66117, 0
160.000496, 10.000017, 14560, 1482, 17682.7, 15455, 37748, 48909, 78271, 99199, 0
170.000489, 9.999993, 14278, 1166, 17857.8, 15699, 37689, 48234, 65453, 82787, 0
180.000531, 10.000042, 14637, 1087, 17614.8, 15478, 37527, 47693, 56685, 71136, 0
190.000451, 9.99992, 14236, 1151, 17757.5, 15610, 37752, 48821, 66474, 95988, 0
200.000451, 10.0, 14659, 1257, 17478.8, 15354, 37240, 47789, 60150, 67245, 0
210.000527, 10.000076, 14612, 925, 17510.5, 15459, 37240, 47331, 58535, 76030, 0
