elapsed, window, total, successful, failed
9.999974, 9.999974, 40093, 40093, 0
20.000752, 10.000778, 43008, 43008, 0
30.000782, 10.00003, 42861, 42861, 0
40.0008, 10.000018, 47074, 47074, 0
50.000849, 10.000049, 46680, 46680, 0
60.000745, 9.999896, 47364, 47364, 0
70.000813, 10.000068, 48004, 48004, 0
80.000767, 9.999954, 47568, 47568, 0
90.000831, 10.000064, 49387, 49387, 0
100.000752, 9.999921, 48030, 48030, 0
110.000739, 9.999987, 49444, 49444, 0
120.000794, 10.000055, 48727, 48727, 0
130.000751, 9.999957, 45532, 45532, 0
140.000747, 9.999996, 48713, 48713, 0
150.000797, 10.00005, 48905, 48905, 0
160.000751, 9.999954, 47890, 47890, 0
170.000772, 10.000021, 48869, 48869, 0
180.000792, 10.00002, 49044, 49044, 0
190.000752, 9.99996, 46828, 46828, 0
200.000762, 10.00001, 49329, 49329, 0
210.000857, 10.000095, 49247, 49247, 0
220.001762, 10.000905, 49343, 49343, 0
230.000758, 9.998996, 46976, 46976, 0
240.000809, 10.000051, 47982, 47982, 0
250.000743, 9.999934, 48191, 48191, 0
260.000735, 9.999992, 49213, 49213, 0
270.000754, 10.000019, 48640, 48640, 0
280.000743, 9.999989, 47711, 47711, 0
290.000752, 10.000009, 48715, 48715, 0
300.000761, 10.000009, 47181, 47181, 0
310.000816, 10.000055, 47616, 47616, 0
320.00074, 9.999924, 48694, 48694, 0
330.000784, 10.000044, 49056, 49056, 0
340.000896, 10.000112, 48044, 48044, 0
350.001753, 10.000857, 48878, 48878, 0
360.000751, 9.998998, 48010, 48010, 0
370.000751, 10.0, 47520, 47520, 0
380.000762, 10.000011, 47209, 47209, 0
390.000768, 10.000006, 47878, 47878, 0
400.000752, 9.999984, 49672, 49672, 0
410.000797, 10.000045, 46929, 46929, 0
420.000746, 9.999949, 50104, 50104, 0
430.000798, 10.000052, 47703, 47703, 0
440.000764, 9.999966, 48263, 48263, 0
450.000767, 10.000003, 45055, 45055, 0
460.000786, 10.000019, 48059, 48059, 0
470.000788, 10.000002, 48075, 48075, 0
480.000745, 9.999957, 45558, 45558, 0
490.000748, 10.000003, 49240, 49240, 0
500.000741, 9.999993, 49264, 49264, 0
510.000751, 10.00001, 50352, 50352, 0
520.000755, 10.000004, 47706, 47706, 0
530.000749, 9.999994, 49691, 49691, 0
540.000747, 9.999998, 49514, 49514, 0
550.000741, 9.999994, 46114, 46114, 0
560.00075, 10.000009, 48798, 48798, 0
570.00075, 10.0, 46579, 46579, 0
580.00083, 10.00008, 45777, 45777, 0
590.000758, 9.999928, 46280, 46280, 0
600.000811, 10.000053, 49635, 49635, 0
610.000805, 9.999994, 48738, 48738, 0
620.000759, 9.999954, 48437, 48437, 0
630.000797, 10.000038, 48197, 48197, 0
640.000737, 9.99994, 47339, 47339, 0
650.000745, 10.000008, 49119, 49119, 0
660.000803, 10.000058, 49017, 49017, 0
670.000797, 9.999994, 49996, 49996, 0
680.00075, 9.999953, 49082, 49082, 0
690.000757, 10.000007, 49098, 49098, 0
700.0008, 10.000043, 50197, 50197, 0
710.000768, 9.999968, 46081, 46081, 0
720.000813, 10.000045, 48060, 48060, 0
730.00075, 9.999937, 48949, 48949, 0
740.000764, 10.000014, 48310, 48310, 0
750.000754, 9.99999, 48639, 48639, 0
760.000817, 10.000063, 48873, 48873, 0
770.000779, 9.999962, 48266, 48266, 0
780.000785, 10.000006, 47377, 47377, 0
790.000749, 9.999964, 46459, 46459, 0
