elapsed, window, total, successful, failed
9.999843, 9.999843, 120527, 120527, 0
20.00041, 10.000567, 116574, 116574, 0
30.000397, 9.999987, 118381, 118381, 0
40.000382, 9.999985, 120941, 120941, 0
50.000403, 10.000021, 122429, 122429, 0
60.000436, 10.000033, 124100, 124100, 0
70.000437, 10.000001, 127189, 127189, 0
80.000425, 9.999988, 128198, 128198, 0
90.000399, 9.999974, 128613, 128613, 0
100.000406, 10.000007, 131725, 131725, 0
110.000396, 9.99999, 133584, 133584, 0
120.000406, 10.00001, 132306, 132306, 0
130.000392, 9.999986, 135709, 135709, 0
140.000395, 10.000003, 135418, 135418, 0
150.000431, 10.000036, 134006, 134006, 0
160.000613, 10.000182, 137877, 137877, 0
170.000421, 9.999808, 137951, 137951, 0
180.000399, 9.999978, 136344, 136344, 0
190.000403, 10.000004, 139493, 139493, 0
200.000425, 10.000022, 139691, 139691, 0
210.000439, 10.000014, 137576, 137576, 0
220.00043, 9.999991, 140284, 140284, 0
230.000455, 10.000025, 140235, 140235, 0
240.000393, 9.999938, 137737, 137737, 0
250.000391, 9.999998, 140838, 140838, 0
260.000422, 10.000031, 141602, 141602, 0
270.000472, 10.00005, 138783, 138783, 0
280.000401, 9.999929, 141723, 141723, 0
290.000406, 10.000005, 141471, 141471, 0
300.000411, 10.000005, 139668, 139668, 0
310.000398, 9.999987, 142061, 142061, 0
320.0004, 10.000002, 142267, 142267, 0
330.0004, 10.0, 139249, 139249, 0
340.000396, 9.999996, 142349, 142349, 0
350.0004, 10.000004, 141360, 141360, 0
360.0004, 10.0, 140043, 140043, 0
370.000399, 9.999999, 141936, 141936, 0
380.000389, 9.99999, 142103, 142103, 0
390.000411, 10.000022, 139619, 139619, 0
400.000424, 10.000013, 141635, 141635, 0
410.000393, 9.999969, 141667, 141667, 0
420.000385, 9.999992, 139706, 139706, 0
430.000409, 10.000024, 142326, 142326, 0
440.000397, 9.999988, 140820, 140820, 0
450.000383, 9.999986, 139544, 139544, 0
460.005415, 10.005032, 142418, 142418, 0
470.000416, 9.995001, 141655, 141655, 0
480.000409, 9.999993, 140553, 140553, 0
490.000395, 9.999986, 141763, 141763, 0
500.000406, 10.000011, 141558, 141558, 0
510.000397, 9.999991, 140034, 140034, 0
520.000391, 9.999994, 142239, 142239, 0
530.00043, 10.000039, 142871, 142871, 0
540.000414, 9.999984, 139830, 139830, 0
550.000394, 9.99998, 142393, 142393, 0
560.000396, 10.000002, 142089, 142089, 0
570.000411, 10.000015, 140194, 140194, 0
580.000387, 9.999976, 141696, 141696, 0
590.000404, 10.000017, 142186, 142186, 0
600.000409, 10.000005, 140122, 140122, 0
610.000406, 9.999997, 142043, 142043, 0
620.000412, 10.000006, 142262, 142262, 0
630.000389, 9.999977, 140658, 140658, 0
640.000397, 10.000008, 141916, 141916, 0
650.000411, 10.000014, 142204, 142204, 0
660.000408, 9.999997, 140699, 140699, 0
670.000389, 9.999981, 141708, 141708, 0
680.000445, 10.000056, 142019, 142019, 0
690.000391, 9.999946, 141162, 141162, 0
700.000409, 10.000018, 141041, 141041, 0
710.000402, 9.999993, 142238, 142238, 0
720.000389, 9.999987, 140657, 140657, 0
730.000415, 10.000026, 141067, 141067, 0
740.000427, 10.000012, 141325, 141325, 0
750.010944, 10.010517, 140956, 140956, 0
760.000388, 9.989444, 140626, 140626, 0
770.000386, 9.999998, 142873, 142873, 0
780.000397, 10.000011, 140520, 140520, 0
790.000437, 10.00004, 141821, 141821, 0
800.000421, 9.999984, 142286, 142286, 0
810.000469, 10.000048, 140749, 140749, 0
820.000414, 9.999945, 141256, 141256, 0
830.000406, 9.999992, 141797, 141797, 0
840.000412, 10.000006, 141015, 141015, 0
850.000393, 9.999981, 140853, 140853, 0
860.000409, 10.000016, 142555, 142555, 0
870.0004, 9.999991, 140989, 140989, 0
880.000424, 10.000024, 141185, 141185, 0
890.000433, 10.000009, 142532, 142532, 0
900.000408, 9.999975, 141442, 141442, 0
910.000391, 9.999983, 141455, 141455, 0
920.0004, 10.000009, 142013, 142013, 0
930.000442, 10.000042, 140916, 140916, 0
940.000399, 9.999957, 141384, 141384, 0
950.00044, 10.000041, 142220, 142220, 0
960.000396, 9.999956, 141344, 141344, 0
970.000403, 10.000007, 141270, 141270, 0
980.000397, 9.999994, 141701, 141701, 0
990.00039, 9.999993, 141636, 141636, 0
1000.000421, 10.000031, 141071, 141071, 0
1010.00042, 9.999999, 142211, 142211, 0
1020.000395, 9.999975, 141153, 141153, 0
1030.000488, 10.000093, 141423, 141423, 0
1040.000406, 9.999918, 141541, 141541, 0
1050.000407, 10.000001, 141103, 141103, 0
1060.000403, 9.999996, 140595, 140595, 0
1070.000397, 9.999994, 141874, 141874, 0
1080.000431, 10.000034, 141442, 141442, 0
1090.0004, 9.999969, 140714, 140714, 0
1100.000431, 10.000031, 142077, 142077, 0
1110.000407, 9.999976, 141235, 141235, 0
1120.000403, 9.999996, 140914, 140914, 0
1130.000409, 10.000006, 142071, 142071, 0
1140.000433, 10.000024, 142122, 142122, 0
1150.000418, 9.999985, 141139, 141139, 0
1160.000419, 10.000001, 142152, 142152, 0
1170.000476, 10.000057, 141776, 141776, 0
1180.000412, 9.999936, 140600, 140600, 0
1190.000397, 9.999985, 142661, 142661, 0
1200.00047, 10.000073, 141215, 141215, 0
1210.000402, 9.999932, 141098, 141098, 0
1220.000403, 10.000001, 141962, 141962, 0
1230.000427, 10.000024, 141450, 141450, 0
1240.000409, 9.999982, 140826, 140826, 0
1250.000398, 9.999989, 142933, 142933, 0
1260.000413, 10.000015, 141842, 141842, 0
1270.000404, 9.999991, 140399, 140399, 0
1280.000613, 10.000209, 142366, 142366, 0
1290.000391, 9.999778, 141170, 141170, 0
1300.000388, 9.999997, 140572, 140572, 0
1310.000404, 10.000016, 142167, 142167, 0
1320.000393, 9.999989, 141216, 141216, 0
1330.000415, 10.000022, 141100, 141100, 0
1340.000452, 10.000037, 142205, 142205, 0
1350.000428, 9.999976, 141730, 141730, 0
1360.000396, 9.999968, 140878, 140878, 0
1370.003869, 10.003473, 142618, 142618, 0
1380.000491, 9.996622, 141216, 141216, 0
1390.000448, 9.999957, 140879, 140879, 0
1400.00046, 10.000012, 142417, 142417, 0
1410.000464, 10.000004, 141332, 141332, 0
1420.00039, 9.999926, 140986, 140986, 0
1430.000465, 10.000075, 141711, 141711, 0
1440.000445, 9.99998, 142038, 142038, 0
1450.00042, 9.999975, 140667, 140667, 0
1460.000411, 9.999991, 141800, 141800, 0
1470.000385, 9.999974, 142077, 142077, 0
1480.000399, 10.000014, 140849, 140849, 0
1490.000401, 10.000002, 142590, 142590, 0
1500.000406, 10.000005, 141317, 141317, 0
1510.00059, 10.000184, 141077, 141077, 0
1520.000423, 9.999833, 142180, 142180, 0
1530.000409, 9.999986, 141301, 141301, 0
1540.000386, 9.999977, 140595, 140595, 0
1550.000395, 10.000009, 142461, 142461, 0
1560.000447, 10.000052, 141877, 141877, 0
1570.000411, 9.999964, 141039, 141039, 0
1580.000396, 9.999985, 142318, 142318, 0
1590.000398, 10.000002, 141550, 141550, 0
1600.000411, 10.000013, 141184, 141184, 0
1610.000402, 9.999991, 142593, 142593, 0
1620.000404, 10.000002, 141959, 141959, 0
1630.000414, 10.00001, 141019, 141019, 0
1640.00039, 9.999976, 142603, 142603, 0
1650.0004, 10.00001, 142047, 142047, 0
1660.000443, 10.000043, 140761, 140761, 0
1670.000441, 9.999998, 143090, 143090, 0
1680.00039, 9.999949, 141367, 141367, 0
1690.000429, 10.000039, 140788, 140788, 0
1700.000393, 9.999964, 142786, 142786, 0
1710.000401, 10.000008, 141549, 141549, 0
1720.000394, 9.999993, 140731, 140731, 0
1730.000404, 10.00001, 142548, 142548, 0
1740.000428, 10.000024, 141613, 141613, 0
1750.000391, 9.999963, 140978, 140978, 0
1760.000427, 10.000036, 142324, 142324, 0
1770.000458, 10.000031, 141202, 141202, 0
1780.000394, 9.999936, 140881, 140881, 0
1790.000418, 10.000024, 142371, 142371, 0
1800.000454, 10.000036, 141511, 141511, 0
1801.005375, 1.004921, 9587, 9587, 0
