elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
9.999881, 9.999881, 31259, 1282, 5805.5, 3210, 18633, 28622, 37732, 46188, 0
20.000566, 10.000685, 30688, 1349, 5959.7, 3265, 19541, 30618, 43007, 51069, 0
30.000581, 10.000015, 30711, 1438, 6050.1, 3285, 20384, 32287, 44635, 73157, 0
40.000583, 10.000002, 31364, 1234, 6270.5, 3309, 22102, 32897, 48258, 73157, 0
50.000609, 10.000026, 31684, 1335, 6319.4, 3358, 22746, 34303, 45275, 62666, 0
60.000616, 10.000007, 32094, 1251, 6423.7, 3368, 23364, 36112, 51064, 83932, 0
70.000571, 9.999955, 32654, 1183, 6553.9, 3378, 24122, 41213, 57636, 92751, 0
80.000613, 10.000042, 33182, 1406, 6418.5, 3374, 24107, 38836, 51770, 64402, 0
90.000571, 9.999958, 33109, 1262, 6429.5, 3350, 24912, 36589, 44661, 56655, 0
100.000599, 10.000028, 33532, 1317, 6550.8, 3399, 24366, 39060, 54746, 93367, 0
110.000575, 9.999976, 34377, 1377, 6529.2, 3363, 25092, 38693, 49458, 62923, 0
120.000599, 10.000024, 34342, 1334, 6571.1, 3399, 26303, 38539, 47040, 61826, 0
130.000583, 9.999984, 34529, 1411, 6540.7, 3390, 24998, 38102, 52499, 102038, 0
140.000599, 10.000016, 35204, 1281, 6611.7, 3366, 26667, 40030, 52204, 60808, 0
150.000583, 9.999984, 35659, 1119, 6602.8, 3401, 26541, 42290, 53279, 69079, 0
160.000605, 10.000022, 35158, 1269, 6690.1, 3410, 26777, 40976, 53279, 80801, 0
170.000622, 10.000017, 36006, 1281, 6577.5, 3356, 27089, 41849, 53352, 67460, 0
180.000581, 9.999959, 36034, 1370, 6611.5, 3433, 25609, 39669, 50966, 67489, 0
190.000596, 10.000015, 35723, 1343, 6663.6, 3403, 26046, 40673, 56017, 99393, 0
200.007106, 10.00651, 36636, 1382, 6655.1, 3399, 27150, 39528, 54283, 82412, 0
210.000029, 9.992923, 36516, 1231, 6497.2, 3370, 26212, 37284, 47978, 56423, 0
220.000567, 10.000538, 36274, 1324, 6695.2, 3441, 25893, 40063, 58022, 92275, 0
230.000616, 10.000049, 36811, 1354, 6531.5, 3419, 26072, 38032, 49224, 76951, 0
240.000578, 9.999962, 36756, 1157, 6599.1, 3380, 26687, 43593, 59934, 76787, 0
250.000609, 10.000031, 36538, 1146, 6678.5, 3412, 25999, 41644, 57750, 116410, 0
260.000568, 9.999959, 37305, 1337, 6605.0, 3401, 27171, 40408, 54414, 69859, 0
270.000607, 10.000039, 37429, 1254, 6619.1, 3380, 26834, 38710, 47764, 60340, 0
280.000604, 9.999997, 36916, 1324, 6658.2, 3427, 26308, 39279, 58344, 124679, 0
290.000594, 9.99999, 37386, 1291, 6486.0, 3397, 25548, 38548, 48593, 65020, 0
300.000572, 9.999978, 37232, 1192, 6539.6, 3407, 26176, 39519, 52475, 60974, 0
310.000628, 10.000056, 36875, 1199, 6674.9, 3506, 25485, 40184, 51838, 95381, 0
320.000569, 9.999941, 37472, 1368, 6586.7, 3392, 26159, 41276, 53277, 62286, 0
330.0006, 10.000031, 37241, 1283, 6628.9, 3418, 26170, 39430, 54394, 85324, 0
340.000589, 9.999989, 36952, 1284, 6671.3, 3460, 26191, 38130, 52159, 85324, 0
350.000593, 10.000004, 37656, 1302, 6614.9, 3422, 25956, 37851, 47883, 67731, 0
360.000602, 10.000009, 37592, 1151, 6570.9, 3395, 25592, 40364, 53970, 62913, 0
370.000564, 9.999962, 37470, 1182, 6733.7, 3433, 26829, 40708, 56225, 100599, 0
380.000573, 10.000009, 37717, 1203, 6599.8, 3388, 26185, 40954, 55315, 83457, 0
390.000617, 10.000044, 37434, 1212, 6653.4, 3404, 26730, 42182, 52452, 59923, 0
400.000573, 9.999956, 36901, 1356, 6680.3, 3412, 26566, 40775, 54600, 80521, 0
