elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000025, 10.000025, 54763, 1239, 7793.3, 2888, 41093, 52540, 62778, 76153, 0
20.000588, 10.000563, 39277, 814, 9469.5, 2927, 42328, 57344, 85566, 2253653, 0
30.00058, 9.999992, 31397, 766, 13098.7, 2817, 39574, 60960, 2204407, 3972062, 0
40.00058, 10.0, 14630, 716, 1845.6, 1596, 2916, 9455, 14457, 86195, 204990
50.000588, 10.000008, 129, 818, 34452.0, 1353, 4219, 95159, 4018748, 4018748, 260370
60.000597, 10.000009, 457, 785, 281857.5, 1583, 1752437, 4904435, 7136281, 7136281, 166876
70.000571, 9.999974, 1402, 703, 89995.1, 1386, 174481, 3014281, 4834418, 4957781, 121583
80.000618, 10.000047, 11545, 740, 26306.1, 2406, 30147, 486700, 3794169, 4996862, 114531
90.00059, 9.999972, 44506, 812, 7689.6, 2694, 41061, 54850, 400616, 791695, 0
100.00063, 10.00004, 34474, 724, 9501.1, 2620, 39450, 56049, 697596, 4999623, 78583
110.000609, 9.999979, 15722, 777, 12354.1, 2425, 27550, 171635, 1682824, 2552867, 111829
120.000581, 9.999972, 38297, 800, 12006.3, 2606, 39425, 165376, 1055025, 1486137, 0
130.000674, 10.000093, 19171, 843, 14381.9, 2799, 46154, 247406, 1261928, 1486137, 0
140.000601, 9.999927, 2745, 812, 102843.7, 1866, 73615, 4064019, 4829454, 4873688, 60979
150.000646, 10.000045, 435, 844, 343847.4, 1622, 2661586, 4753660, 4968647, 4968647, 144216
160.000655, 10.000009, 88, 925, 798179.7, 2448, 4293086, 4636521, 4952913, 4952913, 122252
170.0006, 9.999945, 5393, 819, 68890.0, 2415, 421937, 1602993, 4303987, 4687878, 57010
180.000692, 10.000092, 29021, 784, 19138.5, 2637, 44294, 367391, 2656912, 3658215, 0
190.000585, 9.999893, 41940, 857, 9704.1, 2781, 47208, 62022, 801372, 972575, 0
200.00059, 10.000005, 2715, 795, 39695.5, 2056, 44955, 1374639, 3455511, 4217605, 33634
210.000596, 10.000006, 1468, 819, 124074.9, 1898, 761997, 3842696, 4650764, 4667022, 155092
220.000573, 9.999977, 21583, 758, 23258.8, 2454, 41647, 492818, 3063857, 3637370, 0
230.000601, 10.000028, 21748, 778, 15658.7, 2551, 42404, 77421, 2235509, 4097700, 0
240.000575, 9.999974, 18963, 832, 29643.1, 2529, 39306, 604120, 3939897, 4091595, 0
250.000609, 10.000034, 17788, 780, 19342.9, 2666, 42930, 229642, 2749686, 4812155, 20596
260.000604, 9.999995, 4462, 805, 93683.8, 2152, 509639, 2490150, 3699692, 4704692, 0
270.000605, 10.000001, 1538, 808, 176671.1, 2658, 1452578, 3598303, 4977260, 4998070, 79020
280.000605, 10.0, 1433, 844, 353539.1, 2265, 2529829, 3865627, 4695731, 4705979, 0
290.000628, 10.000023, 3487, 829, 131310.2, 2118, 939783, 3079625, 4255828, 4422181, 0
300.000595, 9.999967, 6248, 785, 75490.8, 2457, 361039, 1855720, 4439034, 4561277, 46414
310.000585, 9.99999, 27670, 785, 16913.1, 2578, 42583, 472907, 775481, 1323027, 0
320.000695, 10.00011, 23151, 779, 18193.2, 2510, 42537, 386022, 2127892, 3703078, 0
330.000736, 10.000041, 24119, 763, 19645.6, 2463, 42327, 382620, 2416064, 4277835, 0
340.000591, 9.999855, 20372, 793, 21935.4, 2229, 27672, 640394, 2466234, 3182255, 0
350.000601, 10.00001, 18852, 766, 16127.2, 2532, 47447, 207053, 2000929, 2770203, 0
360.000576, 9.999975, 24737, 778, 20985.0, 2425, 30585, 623262, 2268409, 4791284, 31741
370.000581, 10.000005, 17470, 775, 22979.8, 2132, 24403, 847520, 2348273, 3743791, 0
380.000601, 10.00002, 11965, 735, 24847.5, 2405, 36790, 697497, 1935979, 3348977, 0
390.000598, 9.999997, 1543, 824, 266076.6, 2060, 1913650, 4226661, 4928301, 4976642, 44009
400.000598, 10.0, 2696, 849, 196852.4, 2522, 1692607, 3171857, 4952620, 4992061, 18037
410.000665, 10.000067, 2478, 801, 213309.7, 1976, 1756824, 2910555, 3578575, 4789434, 6357
420.000595, 9.99993, 4493, 783, 113622.8, 1974, 887149, 2219419, 3489560, 4789434, 0
430.000579, 9.999984, 11321, 775, 40647.0, 2488, 62881, 1508384, 2225664, 3669691, 0
440.000752, 10.000173, 17106, 769, 32817.9, 2474, 46877, 891391, 2914990, 4925769, 0
450.000588, 9.999836, 25218, 789, 17163.9, 2483, 43880, 481475, 1392639, 2280343, 0
460.000647, 10.000059, 21191, 782, 22841.2, 2500, 44243, 643993, 2083552, 3293444, 0
470.000643, 9.999996, 23302, 811, 17807.1, 2458, 38286, 435694, 2128886, 3461425, 0
480.000621, 9.999978, 14883, 751, 29118.8, 2159, 19337, 1072918, 2483636, 3803837, 0
490.000579, 9.999958, 18125, 751, 25410.5, 2258, 16171, 827177, 3156216, 3422017, 0
500.000631, 10.000052, 27536, 788, 16634.0, 2625, 39158, 217178, 2248358, 3953208, 0
510.001317, 10.000686, 16415, 811, 20430.8, 2434, 40385, 536070, 2135364, 3088233, 0
519.999941, 9.998624, 5841, 793, 89883.3, 2025, 413410, 2758079, 4080660, 4400261, 0
530.000593, 10.000652, 1070, 793, 250183.7, 1970, 2208547, 3927114, 4683748, 4985618, 42001
540.000597, 10.000004, 2486, 829, 208054.9, 1765, 1909083, 3772671, 4550620, 4836365, 15904
550.000591, 9.999994, 5100, 804, 91302.5, 1986, 728388, 1974907, 2980266, 4581230, 0
560.000653, 10.000062, 3417, 803, 156851.1, 1998, 1222933, 3205048, 4298822, 4358770, 7807
570.000624, 9.999971, 13091, 793, 44555.3, 2521, 66898, 1266919, 2896999, 4358770, 0
580.000661, 10.000037, 21459, 800, 20709.7, 2599, 47912, 404895, 2391151, 3296809, 0
590.000604, 9.999943, 7785, 798, 53912.7, 2087, 39065, 1725501, 3623042, 4970064, 4772
600.000622, 10.000018, 27492, 838, 19852.3, 2511, 43987, 483493, 2568124, 2819696, 0
610.000589, 9.999967, 13403, 808, 31640.8, 2035, 44157, 985111, 2201307, 2711234, 0
620.00059, 10.000001, 14975, 790, 34641.7, 2457, 45268, 1226518, 2868542, 4711234, 0
630.000619, 10.000029, 35205, 799, 14234.7, 2578, 42206, 147422, 1955011, 2805477, 0
640.0006, 9.999981, 18261, 803, 21275.5, 2520, 46761, 431870, 3007489, 3889995, 0
650.000783, 10.000183, 6133, 776, 74106.6, 1847, 241877, 2136505, 4515483, 4836924, 17254
660.000926, 10.000143, 23420, 778, 21011.3, 2611, 45077, 414835, 2615069, 3669012, 0
670.000588, 9.999662, 4984, 806, 85840.3, 2079, 523690, 2299312, 2472321, 4628481, 0
680.000656, 10.000068, 2113, 866, 185030.0, 2085, 1487850, 3635074, 4083990, 4626997, 61152
690.000582, 9.999926, 5059, 800, 89764.6, 2207, 484280, 2176467, 3718683, 3807878, 3282
