elapsed, window, total, successful, failed
10.000025, 10.000025, 110360, 110360, 0
20.000588, 10.000563, 77320, 77320, 0
30.00058, 9.999992, 62909, 62909, 0
40.00058, 10.0, 438432, 28834, 409598
50.000588, 10.000008, 522409, 293, 522116
60.000597, 10.000009, 334662, 937, 333725
70.000571, 9.999974, 245340, 2948, 242392
80.000618, 10.000047, 252114, 23317, 228797
90.00059, 9.999972, 89343, 89343, 0
100.00063, 10.00004, 226644, 69165, 157479
110.000609, 9.999979, 254657, 31310, 223347
120.000581, 9.999972, 77090, 77090, 0
130.000674, 10.000093, 37902, 37902, 0
140.000601, 9.999927, 127364, 5399, 121965
150.000646, 10.000045, 288575, 905, 287670
160.000655, 10.000009, 244275, 206, 244069
170.0006, 9.999945, 125232, 10857, 114375
180.000692, 10.000092, 58856, 58856, 0
190.000585, 9.999893, 83612, 83612, 0
200.00059, 10.000005, 72347, 5414, 66933
210.000596, 10.000006, 313837, 2992, 310845
220.000573, 9.999977, 43858, 43858, 0
230.000601, 10.000028, 43217, 43217, 0
240.000575, 9.999974, 38350, 38350, 0
250.000609, 10.000034, 76395, 35417, 40978
260.000604, 9.999995, 8843, 8843, 0
270.000605, 10.000001, 161082, 3121, 157961
280.000605, 10.0, 2875, 2875, 0
290.000628, 10.000023, 6968, 6968, 0
300.000595, 9.999967, 104851, 12395, 92456
310.000585, 9.99999, 55206, 55206, 0
320.000695, 10.00011, 45843, 45843, 0
330.000736, 10.000041, 48326, 48326, 0
340.000591, 9.999855, 40706, 40706, 0
350.000601, 10.00001, 37405, 37405, 0
360.000576, 9.999975, 113296, 49943, 63353
370.000581, 10.000005, 34630, 34630, 0
380.000601, 10.00002, 23609, 23609, 0
390.000598, 9.999997, 91095, 3044, 88051
400.000598, 10.0, 41869, 5578, 36291
410.000665, 10.000067, 17629, 4855, 12774
420.000595, 9.99993, 8940, 8940, 0
430.000579, 9.999984, 22754, 22754, 0
440.000752, 10.000173, 34439, 34439, 0
450.000588, 9.999836, 50217, 50217, 0
460.000647, 10.000059, 42062, 42062, 0
470.000643, 9.999996, 47118, 47118, 0
480.000621, 9.999978, 29780, 29780, 0
490.000579, 9.999958, 36140, 36140, 0
500.000631, 10.000052, 55394, 55394, 0
510.001317, 10.000686, 32350, 32350, 0
519.999941, 9.998624, 11876, 11876, 0
530.000593, 10.000652, 85828, 2232, 83596
540.000597, 10.000004, 36783, 4906, 31877
550.000591, 9.999994, 10242, 10242, 0
560.000653, 10.000062, 22654, 6988, 15666
570.000624, 9.999971, 26472, 26472, 0
580.000661, 10.000037, 43268, 43268, 0
590.000604, 9.999943, 24647, 15250, 9397
600.000622, 10.000018, 54950, 54950, 0
610.000589, 9.999967, 26691, 26691, 0
620.00059, 10.000001, 30183, 30183, 0
630.000619, 10.000029, 70986, 70986, 0
640.0006, 9.999981, 36278, 36278, 0
650.000783, 10.000183, 46781, 12281, 34500
660.000926, 10.000143, 46738, 46738, 0
670.000588, 9.999662, 9926, 9926, 0
680.000656, 10.000068, 126806, 4269, 122537
690.000582, 9.999926, 16672, 10161, 6511
700.000579, 9.999997, 9882, 9882, 0
710.000677, 10.000098, 22140, 8588, 13552
