elapsed, window, total, successful, failed
10.0, 10.0, 94550, 94550, 0
20.000656, 10.000656, 86677, 86677, 0
30.000791, 10.000135, 60816, 60816, 0
40.000692, 9.999901, 61828, 61828, 0
50.000674, 9.999982, 58346, 58346, 0
60.000702, 10.000028, 76240, 76240, 0
70.00074, 10.000038, 74179, 74179, 0
80.000683, 9.999943, 62496, 62496, 0
90.000744, 10.000061, 72145, 72145, 0
100.000879, 10.000135, 83922, 83922, 0
110.000707, 9.999828, 72667, 72667, 0
120.000704, 9.999997, 80928, 80928, 0
130.00067, 9.999966, 67779, 67779, 0
140.000657, 9.999987, 69484, 69484, 0
150.00066, 10.000003, 60013, 60013, 0
160.000682, 10.000022, 75953, 75953, 0
170.000721, 10.000039, 22630, 22630, 0
180.000678, 9.999957, 18486, 12164, 6322
190.000676, 9.999998, 8553, 8553, 0
200.000677, 10.000001, 19117, 6915, 12202
210.000656, 9.999979, 132622, 5074, 127548
220.000679, 10.000023, 92617, 3597, 89020
230.000681, 10.000002, 169053, 2805, 166248
240.000654, 9.999973, 201295, 2656, 198639
250.000706, 10.000052, 156899, 2378, 154521
260.00065, 9.999944, 139490, 2078, 137412
270.000661, 10.000011, 240443, 2287, 238156
280.000673, 10.000012, 251391, 1716, 249675
290.000664, 9.999991, 223788, 2006, 221782
300.000649, 9.999985, 248628, 1706, 246922
310.000672, 10.000023, 217209, 2005, 215204
320.000673, 10.000001, 165314, 1884, 163430
330.000654, 9.999981, 209332, 1912, 207420
340.000677, 10.000023, 215748, 1928, 213820
350.000731, 10.000054, 163086, 1818, 161268
360.000663, 9.999932, 231691, 2022, 229669
370.000676, 10.000013, 215719, 2059, 213660
380.000678, 10.000002, 205132, 1838, 203294
390.000679, 10.000001, 283204, 2050, 281154
400.000671, 9.999992, 268595, 1976, 266619
410.000676, 10.000005, 262139, 1820, 260319
420.00068, 10.000004, 240664, 1782, 238882
430.000678, 9.999998, 261350, 2007, 259343
440.000672, 9.999994, 240857, 2063, 238794
450.000651, 9.999979, 201116, 1915, 199201
460.000742, 10.000091, 270901, 2036, 268865
470.000649, 9.999907, 200712, 1833, 198879
480.000656, 10.000007, 312699, 1916, 310783
490.000702, 10.000046, 251095, 1802, 249293
500.000662, 9.99996, 233124, 1755, 231369
510.000647, 9.999985, 175014, 1885, 173129
520.000651, 10.000004, 284485, 1697, 282788
530.000648, 9.999997, 217643, 1593, 216050
540.000655, 10.000007, 188043, 1806, 186237
550.000671, 10.000016, 239033, 1715, 237318
560.000671, 10.0, 236257, 1594, 234663
570.000653, 9.999982, 186328, 1772, 184556
580.000673, 10.00002, 182886, 1650, 181236
590.000688, 10.000015, 137487, 1797, 135690
600.000669, 9.999981, 73350, 1914, 71436
610.000666, 9.999997, 35648, 1873, 33775
620.00067, 10.000004, 33005, 1776, 31229
630.000672, 10.000002, 27173, 1627, 25546
640.000656, 9.999984, 108089, 1583, 106506
650.000706, 10.00005, 46972, 1746, 45226
660.000669, 9.999963, 135086, 1764, 133322
670.000677, 10.000008, 154815, 1754, 153061
680.000666, 9.999989, 161994, 1681, 160313
690.000701, 10.000035, 135619, 2116, 133503
700.000723, 10.000022, 136420, 1846, 134574
710.000706, 9.999983, 116889, 1904, 114985
720.000679, 9.999973, 136630, 1864, 134766
730.000717, 10.000038, 122117, 1815, 120302
740.000702, 9.999985, 149142, 1965, 147177
750.000678, 9.999976, 204611, 2076, 202535
760.000659, 9.999981, 132951, 2318, 130633
770.000656, 9.999997, 72909, 2306, 70603
780.000666, 10.00001, 124909, 1994, 122915
790.000672, 10.000006, 158871, 2159, 156712
800.00067, 9.999998, 86186, 2240, 83946
810.000679, 10.000009, 110284, 2118, 108166
820.000672, 9.999993, 139953, 2646, 137307
830.000671, 9.999999, 21593, 2549, 19044
840.000676, 10.000005, 32145, 2731, 29414
850.000647, 9.999971, 95219, 2370, 92849
860.000718, 10.000071, 40754, 2749, 38005
870.000656, 9.999938, 36511, 2260, 34251
880.000663, 10.000007, 53359, 2649, 50710
890.000672, 10.000009, 108106, 2894, 105212
