elapsed, window, total, successful, failed
10.316486, 10.316486, 137364, 137364, 0
20.008392, 9.691906, 121870, 121870, 0
30.004896, 9.996504, 127500, 127500, 0
40.010122, 10.005226, 127334, 127334, 0
50.007435, 9.997313, 129115, 129115, 0
60.022278, 10.014843, 129063, 129063, 0
70.001916, 9.979638, 127507, 127507, 0
80.009955, 10.008039, 127271, 127271, 0
90.016993, 10.007038, 127628, 127628, 0
100.009939, 9.992946, 128934, 128934, 0
110.011504, 10.001565, 128901, 128901, 0
120.008142, 9.996638, 127839, 127839, 0
130.122836, 10.114694, 130240, 130240, 0
140.121273, 9.998437, 126846, 126846, 0
150.109841, 9.988568, 128833, 128833, 0
160.112067, 10.002226, 126793, 126793, 0
170.120881, 10.008814, 128154, 128154, 0
180.121122, 10.000241, 128319, 128319, 0
190.103467, 9.982345, 129174, 129174, 0
200.105119, 10.001652, 127272, 127272, 0
210.118828, 10.013709, 126756, 126756, 0
220.130193, 10.011365, 129230, 129230, 0
230.115588, 9.985395, 128821, 128821, 0
240.119903, 10.004315, 124993, 124993, 0
250.112991, 9.993088, 128684, 128684, 0
260.113603, 10.000612, 127932, 127932, 0
270.122821, 10.009218, 130278, 130278, 0
280.117731, 9.99491, 127434, 127434, 0
290.124384, 10.006653, 128449, 128449, 0
300.111548, 9.987164, 126346, 126346, 0
310.102845, 9.991297, 129033, 129033, 0
320.110118, 10.007273, 122921, 122921, 0
330.115885, 10.005767, 128842, 128842, 0
340.112867, 9.996982, 127442, 127442, 0
350.121855, 10.008988, 129094, 129094, 0
360.129437, 10.007582, 128751, 128751, 0
370.114714, 9.985277, 126766, 126766, 0
380.120504, 10.00579, 128964, 128964, 0
390.133876, 10.013372, 128688, 128688, 0
400.118504, 9.984628, 127614, 127614, 0
410.124713, 10.006209, 127862, 127862, 0
420.114723, 9.99001, 128072, 128072, 0
430.123183, 10.00846, 129732, 129732, 0
440.112241, 9.989058, 127262, 127262, 0
450.10926, 9.997019, 126190, 126190, 0
460.117634, 10.008374, 129390, 129390, 0
470.126825, 10.009191, 127080, 127080, 0
480.112443, 9.985618, 127704, 127704, 0
490.106594, 9.994151, 127637, 127637, 0
500.105071, 9.998477, 128274, 128274, 0
510.089599, 9.984528, 127094, 127094, 0
520.10694, 10.017341, 127196, 127196, 0
530.112878, 10.005938, 129019, 129019, 0
540.095533, 9.982655, 127625, 127625, 0
550.110319, 10.014786, 130120, 130120, 0
560.104544, 9.994225, 127385, 127385, 0
570.096762, 9.992218, 127632, 127632, 0
580.127612, 10.03085, 127227, 127227, 0
590.121015, 9.993403, 127984, 127984, 0
