elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.316486, 10.316486, 68272, 121, 1048.0, 448, 627, 761, 310452, 321645, 0
20.008392, 9.691906, 60847, 124, 1395.0, 444, 624, 793, 164693, 488326, 0
30.004896, 9.996504, 63776, 123, 1376.8, 444, 625, 780, 166002, 175373, 0
40.010122, 10.005226, 63665, 111, 1407.4, 440, 621, 790, 165325, 171375, 0
50.007435, 9.997313, 64287, 122, 1376.1, 441, 619, 778, 165681, 175229, 0
60.022278, 10.014843, 64341, 118, 1422.3, 445, 624, 832, 152095, 170773, 0
70.001916, 9.979638, 63943, 114, 1368.8, 439, 620, 785, 149637, 159386, 0
80.009955, 10.008039, 63965, 92, 1361.7, 442, 623, 788, 147993, 159152, 0
90.016993, 10.007038, 63809, 104, 1300.5, 441, 622, 778, 147041, 156338, 0
100.009939, 9.992946, 64632, 130, 1264.8, 441, 618, 754, 147238, 155653, 0
110.011504, 10.001565, 64052, 133, 1322.7, 442, 624, 778, 137574, 150686, 0
120.008142, 9.996638, 64164, 102, 1422.0, 442, 625, 811, 137685, 460758, 0
130.122836, 10.114694, 64801, 102, 1291.1, 442, 622, 775, 145884, 158018, 0
140.121273, 9.998437, 63778, 141, 1414.0, 439, 623, 835, 137544, 153716, 0
150.109841, 9.988568, 64145, 129, 1376.5, 443, 623, 820, 137180, 359393, 0
160.112067, 10.002226, 63722, 115, 1318.0, 442, 623, 777, 148636, 158176, 0
170.120881, 10.008814, 64282, 93, 1320.6, 440, 621, 775, 146953, 322220, 0
180.121122, 10.000241, 64673, 133, 1370.5, 443, 625, 829, 137825, 237021, 0
190.103467, 9.982345, 64515, 127, 1383.0, 441, 621, 788, 150845, 157219, 0
200.105119, 10.001652, 63554, 130, 1384.6, 443, 625, 821, 137605, 152371, 0
210.118828, 10.013709, 63252, 111, 1492.7, 443, 629, 973, 137821, 142533, 0
220.130193, 10.011365, 64587, 121, 1453.8, 443, 625, 805, 148281, 158360, 0
230.115588, 9.985395, 64075, 138, 1403.2, 442, 625, 849, 137561, 152005, 0
240.119903, 10.004315, 62476, 113, 1434.6, 445, 628, 886, 138515, 578530, 0
250.112991, 9.993088, 64242, 115, 1381.3, 443, 625, 793, 147163, 154919, 0
260.113603, 10.000612, 64063, 97, 1346.1, 441, 624, 832, 137100, 149929, 0
270.122821, 10.009218, 64687, 118, 1360.6, 443, 624, 825, 137018, 141629, 0
280.117731, 9.99491, 64022, 105, 1440.3, 439, 625, 802, 147193, 573600, 0
290.124384, 10.006653, 63967, 105, 1425.3, 442, 624, 803, 145661, 379773, 0
300.111548, 9.987164, 63507, 104, 1443.9, 446, 631, 888, 138755, 147059, 0
310.102845, 9.991297, 64730, 105, 1346.9, 434, 621, 796, 150478, 158925, 0
320.110118, 10.007273, 61697, 115, 1416.5, 437, 628, 926, 139266, 261496, 0
330.115885, 10.005767, 64597, 98, 1430.0, 441, 625, 840, 137823, 343861, 0
340.112867, 9.996982, 63457, 112, 1379.3, 443, 624, 785, 151428, 516127, 0
350.121855, 10.008988, 64452, 103, 1439.6, 441, 625, 882, 137963, 281789, 0
360.129437, 10.007582, 64541, 111, 1406.7, 440, 622, 793, 148718, 156775, 0
370.114714, 9.985277, 63610, 117, 1365.4, 444, 624, 822, 138241, 152879, 0
380.120504, 10.00579, 64353, 110, 1393.3, 442, 624, 828, 137066, 141745, 0
390.133876, 10.013372, 64151, 123, 1345.3, 441, 623, 780, 137868, 436319, 0
400.118504, 9.984628, 63667, 130, 1374.2, 443, 623, 792, 138259, 146208, 0
410.124713, 10.006209, 63848, 98, 1354.2, 442, 625, 799, 136808, 141997, 0
420.114723, 9.99001, 63929, 117, 1341.6, 441, 623, 784, 147960, 156206, 0
430.123183, 10.00846, 64754, 90, 1413.8, 440, 623, 830, 137454, 412279, 0
440.112241, 9.989058, 63913, 118, 1299.5, 438, 622, 803, 136634, 143135, 0
450.10926, 9.997019, 63121, 131, 1385.3, 444, 626, 798, 147718, 156108, 0
460.117634, 10.008374, 64669, 91, 1382.9, 442, 625, 817, 137649, 152794, 0
470.126825, 10.009191, 63307, 104, 1386.6, 444, 627, 831, 137364, 142217, 0
480.112443, 9.985618, 63872, 105, 1427.1, 442, 625, 801, 150199, 156771, 0
490.106594, 9.994151, 63541, 97, 1443.2, 443, 626, 863, 137599, 151414, 0
500.105071, 9.998477, 64100, 112, 1410.6, 443, 627, 851, 137889, 497021, 0
510.089599, 9.984528, 63370, 116, 1393.8, 441, 622, 794, 152482, 158274, 0
520.10694, 10.017341, 63470, 95, 1367.2, 442, 624, 831, 137083, 331317, 0
530.112878, 10.005938, 64539, 127, 1380.9, 443, 623, 831, 136781, 385470, 0
540.095533, 9.982655, 63592, 121, 1388.8, 440, 626, 796, 150125, 584786, 0
550.110319, 10.014786, 64784, 125, 1430.4, 442, 625, 826, 149959, 157128, 0
560.104544, 9.994225, 63699, 108, 1385.7, 438, 626, 872, 147366, 157409, 0
570.096762, 9.992218, 63818, 112, 1387.2, 443, 624, 797, 151740, 158746, 0
