elapsed, window, total, successful, failed
10.000006, 10.000006, 94315, 94315, 0
20.000597, 10.000591, 87539, 87539, 0
30.000391, 9.999794, 45355, 45355, 0
40.00041, 10.000019, 51893, 51893, 0
50.000416, 10.000006, 86816, 86816, 0
60.000415, 9.999999, 84463, 84463, 0
70.000397, 9.999982, 74813, 74813, 0
80.00041, 10.000013, 79531, 79531, 0
90.000464, 10.000054, 72008, 72008, 0
100.000438, 9.999974, 76123, 76123, 0
110.000405, 9.999967, 81164, 81164, 0
120.000436, 10.000031, 79040, 79040, 0
130.000417, 9.999981, 66750, 66750, 0
140.000391, 9.999974, 83706, 83706, 0
150.00041, 10.000019, 82226, 82226, 0
160.000391, 9.999981, 30287, 30287, 0
170.00039, 9.999999, 24410, 11939, 12471
180.0004, 10.00001, 145397, 5966, 139431
190.000403, 10.000003, 274749, 3674, 271075
200.000388, 9.999985, 259522, 3038, 256484
210.000384, 9.999996, 307796, 2830, 304966
220.000378, 9.999994, 303562, 2630, 300932
230.000405, 10.000027, 232224, 2333, 229891
240.0004, 9.999995, 231847, 2526, 229321
250.000405, 10.000005, 239865, 2699, 237166
260.000451, 10.000046, 239236, 2564, 236672
270.000406, 9.999955, 270087, 2616, 267471
280.000475, 10.000069, 303858, 2249, 301609
290.000407, 9.999932, 366570, 1850, 364720
300.000411, 10.000004, 417592, 1957, 415635
310.000388, 9.999977, 348396, 2327, 346069
320.000467, 10.000079, 326961, 1711, 325250
330.000391, 9.999924, 231405, 1754, 229651
340.000405, 10.000014, 292395, 2003, 290392
350.000391, 9.999986, 259482, 1566, 257916
360.000377, 9.999986, 246279, 1679, 244600
370.00043, 10.000053, 288337, 1786, 286551
380.000377, 9.999947, 304789, 1930, 302859
390.000403, 10.000026, 353466, 1691, 351775
400.000377, 9.999974, 373171, 1966, 371205
410.000374, 9.999997, 326962, 1788, 325174
420.000385, 10.000011, 349565, 1739, 347826
430.000385, 10.0, 332576, 1732, 330844
440.000398, 10.000013, 372893, 1443, 371450
450.000395, 9.999997, 335087, 1703, 333384
460.000385, 9.99999, 372355, 1699, 370656
470.000512, 10.000127, 388791, 1568, 387223
480.00038, 9.999868, 264365, 1806, 262559
490.000386, 10.000006, 352815, 2018, 350797
500.000375, 9.999989, 364416, 1813, 362603
510.000452, 10.000077, 399480, 1660, 397820
520.000381, 9.999929, 320029, 1861, 318168
530.000382, 10.000001, 417193, 1421, 415772
540.000382, 10.0, 361613, 1443, 360170
550.000431, 10.000049, 418027, 2030, 415997
560.000378, 9.999947, 346406, 2496, 343910
570.000386, 10.000008, 296233, 1739, 294494
580.000396, 10.00001, 318362, 1854, 316508
590.000408, 10.000012, 278976, 1924, 277052
600.000378, 9.99997, 364693, 2118, 362575
610.000388, 10.00001, 304036, 2222, 301814
620.000387, 9.999999, 373401, 2056, 371345
630.000396, 10.000009, 415067, 1961, 413106
640.000375, 9.999979, 232556, 1972, 230584
650.000379, 10.000004, 265792, 1816, 263976
660.001085, 10.000706, 213877, 1957, 211920
670.000385, 9.9993, 189697, 1887, 187810
680.000411, 10.000026, 164277, 2154, 162123
690.000471, 10.00006, 221000, 2089, 218911
700.000401, 9.99993, 125060, 1777, 123283
710.00039, 9.999989, 277218, 2138, 275080
720.000395, 10.000005, 305211, 1727, 303484
730.000384, 9.999989, 228051, 1963, 226088
740.000384, 10.0, 230979, 2342, 228637
750.0004, 10.000016, 231555, 1951, 229604
760.000377, 9.999977, 218315, 1610, 216705
770.000377, 10.0, 271485, 1966, 269519
780.000387, 10.00001, 313379, 2009, 311370
790.000396, 10.000009, 291576, 1743, 289833
800.000386, 9.99999, 279466, 1681, 277785
810.000386, 10.0, 329811, 1891, 327920
820.000395, 10.000009, 336448, 1727, 334721
830.000384, 9.999989, 300262, 1741, 298521
840.000379, 9.999995, 325734, 1830, 323904
850.000384, 10.000005, 295271, 1625, 293646
860.000378, 9.999994, 329278, 2404, 326874
870.00038, 10.000002, 273164, 2029, 271135
880.000397, 10.000017, 312736, 2053, 310683
890.000381, 9.999984, 314355, 2111, 312244
900.000389, 10.000008, 332944, 2431, 330513
910.000387, 9.999998, 320151, 2036, 318115
920.000393, 10.000006, 233462, 2152, 231310
930.000409, 10.000016, 281483, 2600, 278883
940.00041, 10.000001, 295315, 2052, 293263
950.000441, 10.000031, 237496, 2426, 235070
960.000384, 9.999943, 327747, 2245, 325502
970.000389, 10.000005, 281630, 2459, 279171
980.000423, 10.000034, 258537, 2617, 255920
990.000383, 9.99996, 295411, 2417, 292994
1000.000383, 10.0, 261194, 2517, 258677
1010.000384, 10.000001, 270839, 2562, 268277
1020.000387, 10.000003, 262265, 2737, 259528
1030.000399, 10.000012, 212698, 2149, 210549
1040.000392, 9.999993, 233301, 2484, 230817
1050.000375, 9.999983, 217828, 2975, 214853
1060.000379, 10.000004, 199176, 2965, 196211
1070.000404, 10.000025, 130480, 3055, 127425
1080.000376, 9.999972, 243826, 2608, 241218
1090.000397, 10.000021, 153739, 3020, 150719
1100.00041, 10.000013, 135638, 3257, 132381
1110.000401, 9.999991, 145495, 3394, 142101
1120.0004, 9.999999, 48201, 2967, 45234
1130.000388, 9.999988, 66054, 2988, 63066
1140.000403, 10.000015, 113054, 3432, 109622
1150.000401, 9.999998, 62128, 3165, 58963
1160.000414, 10.000013, 35881, 3245, 32636
1170.000401, 9.999987, 90890, 3204, 87686
1180.0004, 9.999999, 63170, 3242, 59928
1190.000379, 9.999979, 2915, 2915, 0
1200.000426, 10.000047, 35433, 3551, 31882
1210.000383, 9.999957, 9890, 3213, 6677
1220.000389, 10.000006, 86320, 3374, 82946
1230.00045, 10.000061, 124928, 3308, 121620
1240.000384, 9.999934, 22619, 3270, 19349
1250.000406, 10.000022, 60834, 3270, 57564
1260.000401, 9.999995, 3538, 3538, 0
1270.000381, 9.99998, 16331, 3441, 12890
1280.000406, 10.000025, 28827, 3472, 25355
1290.000397, 9.999991, 46971, 3530, 43441
1300.000399, 10.000002, 3570, 3570, 0
1310.000384, 9.999985, 46875, 3353, 43522
1320.000398, 10.000014, 16373, 3405, 12968
1330.000378, 9.99998, 72944, 3647, 69297
1340.000404, 10.000026, 16565, 4021, 12544
1350.00041, 10.000006, 42213, 3734, 38479
1360.000403, 9.999993, 3794, 3794, 0
1370.000381, 9.999978, 11402, 3965, 7437
1380.000399, 10.000018, 77811, 3525, 74286
1390.000381, 9.999982, 22891, 3603, 19288
1400.000409, 10.000028, 3674, 3674, 0
1410.000419, 10.00001, 22707, 3536, 19171
1420.000424, 10.000005, 89583, 3491, 86092
1430.000386, 9.999962, 3852, 3852, 0
1440.00038, 9.999994, 52185, 3356, 48829
1450.000412, 10.000032, 61264, 3678, 57586
1460.000411, 9.999999, 42798, 3622, 39176
1470.000409, 9.999998, 83435, 3562, 79873
1480.000398, 9.999989, 4306, 4306, 0
1490.000387, 9.999989, 10670, 4084, 6586
1500.000387, 10.0, 45878, 3860, 42018
1510.000396, 10.000009, 16937, 3620, 13317
1520.000376, 9.99998, 49968, 4056, 45912
1530.000394, 10.000018, 135601, 4026, 131575
1540.000446, 10.000052, 89729, 3529, 86200
1550.000409, 9.999963, 55305, 4480, 50825
1560.000411, 10.000002, 105156, 4381, 100775
1570.000384, 9.999973, 29095, 3973, 25122
1580.000389, 10.000005, 16739, 3771, 12968
1590.000407, 10.000018, 10923, 4111, 6812
1600.000399, 9.999992, 35669, 4066, 31603
1610.000429, 10.00003, 23787, 4424, 19363
1620.000409, 9.99998, 52982, 4410, 48572
1630.000385, 9.999976, 55958, 4578, 51380
1640.000382, 9.999997, 40983, 4027, 36956
1650.000382, 10.0, 9895, 4724, 5171
1660.000392, 10.00001, 12083, 3954, 8129
1670.000381, 9.999989, 71387, 4184, 67203
1680.000397, 10.000016, 24191, 4813, 19378
1690.000403, 10.000006, 33939, 4261, 29678
1700.000401, 9.999998, 4316, 4316, 0
1710.00039, 9.999989, 4398, 4398, 0
1720.000408, 10.000018, 123403, 4279, 119124
1730.000397, 9.999989, 53878, 4017, 49861
1740.000429, 10.000032, 4670, 4670, 0
1750.000379, 9.99995, 84332, 4136, 80196
1760.000409, 10.00003, 16642, 4264, 12378
1770.000404, 9.999995, 58306, 4691, 53615
1780.000399, 9.999995, 98297, 4780, 93517
1790.000409, 10.00001, 4189, 4189, 0
1800.000409, 10.0, 36669, 4352, 32317
1801.004369, 1.00396, 455, 455, 0
