elapsed, window, total, successful, failed
9.999948, 9.999948, 98849, 98849, 0
20.000274, 10.000326, 95718, 95718, 0
30.00025, 9.999976, 95031, 95031, 0
40.000246, 9.999996, 94881, 94881, 0
50.00033, 10.000084, 94403, 94403, 0
60.000251, 9.999921, 92937, 92937, 0
70.000252, 10.000001, 94512, 94512, 0
80.000324, 10.000072, 92904, 92904, 0
90.000235, 9.999911, 92323, 92323, 0
100.000356, 10.000121, 94176, 94176, 0
110.000266, 9.99991, 93065, 93065, 0
120.000258, 9.999992, 92398, 92398, 0
130.000314, 10.000056, 93270, 93270, 0
140.000247, 9.999933, 94010, 94010, 0
150.000306, 10.000059, 91404, 91404, 0
160.000305, 9.999999, 94262, 94262, 0
170.000258, 9.999953, 92313, 92313, 0
180.000248, 9.99999, 92399, 92399, 0
190.000247, 9.999999, 93891, 93891, 0
200.000324, 10.000077, 92546, 92546, 0
210.000254, 9.99993, 92381, 92381, 0
220.000488, 10.000234, 92606, 92606, 0
230.000266, 9.999778, 93176, 93176, 0
240.000241, 9.999975, 92270, 92270, 0
250.000234, 9.999993, 93427, 93427, 0
260.000232, 9.999998, 92765, 92765, 0
270.000233, 10.000001, 92083, 92083, 0
280.000343, 10.00011, 93326, 93326, 0
290.000286, 9.999943, 93166, 93166, 0
300.000266, 9.99998, 92544, 92544, 0
310.000271, 10.000005, 94660, 94660, 0
320.000247, 9.999976, 92644, 92644, 0
330.000226, 9.999979, 92239, 92239, 0
340.000275, 10.000049, 93470, 93470, 0
350.000256, 9.999981, 92496, 92496, 0
360.000226, 9.99997, 92755, 92755, 0
370.000247, 10.000021, 93434, 93434, 0
380.000244, 9.999997, 92482, 92482, 0
390.000241, 9.999997, 92798, 92798, 0
400.000285, 10.000044, 93579, 93579, 0
410.000281, 9.999996, 92315, 92315, 0
420.000247, 9.999966, 92614, 92614, 0
430.000229, 9.999982, 93404, 93404, 0
440.000274, 10.000045, 93707, 93707, 0
450.000246, 9.999972, 92522, 92522, 0
460.000265, 10.000019, 92821, 92821, 0
470.000268, 10.000003, 93421, 93421, 0
480.000231, 9.999963, 92826, 92826, 0
490.000277, 10.000046, 93409, 93409, 0
500.000237, 9.99996, 94151, 94151, 0
510.000278, 10.000041, 92435, 92435, 0
520.000252, 9.999974, 93257, 93257, 0
530.000299, 10.000047, 90886, 90886, 0
540.000233, 9.999934, 92797, 92797, 0
550.000238, 10.000005, 93159, 93159, 0
560.000332, 10.000094, 92932, 92932, 0
570.000283, 9.999951, 93175, 93175, 0
580.000257, 9.999974, 93138, 93138, 0
590.000234, 9.999977, 92064, 92064, 0
600.000236, 10.000002, 92070, 92070, 0
610.000238, 10.000002, 93450, 93450, 0
620.000229, 9.999991, 93060, 93060, 0
630.000276, 10.000047, 92983, 92983, 0
640.000237, 9.999961, 93562, 93562, 0
650.000241, 10.000004, 93165, 93165, 0
660.000252, 10.000011, 92831, 92831, 0
670.000238, 9.999986, 93849, 93849, 0
680.00028, 10.000042, 93590, 93590, 0
690.000266, 9.999986, 92903, 92903, 0
700.000231, 9.999965, 93962, 93962, 0
710.000265, 10.000034, 93482, 93482, 0
720.000335, 10.00007, 92439, 92439, 0
730.000271, 9.999936, 92053, 92053, 0
740.000236, 9.999965, 92107, 92107, 0
750.00031, 10.000074, 93632, 93632, 0
760.000238, 9.999928, 93377, 93377, 0
770.000252, 10.000014, 93135, 93135, 0
780.000307, 10.000055, 91522, 91522, 0
790.000236, 9.999929, 93292, 93292, 0
800.000267, 10.000031, 93408, 93408, 0
810.000239, 9.999972, 92519, 92519, 0
820.000294, 10.000055, 93368, 93368, 0
830.000231, 9.999937, 93244, 93244, 0
840.000231, 10.0, 92197, 92197, 0
850.000235, 10.000004, 92713, 92713, 0
860.000244, 10.000009, 92670, 92670, 0
870.000247, 10.000003, 92678, 92678, 0
880.000262, 10.000015, 93168, 93168, 0
890.000253, 9.999991, 92559, 92559, 0
900.000236, 9.999983, 94198, 94198, 0
910.000272, 10.000036, 92698, 92698, 0
920.000235, 9.999963, 94058, 94058, 0
930.000299, 10.000064, 94130, 94130, 0
940.000241, 9.999942, 92837, 92837, 0
950.000244, 10.000003, 93421, 93421, 0
960.000315, 10.000071, 93272, 93272, 0
970.000269, 9.999954, 92743, 92743, 0
980.000239, 9.99997, 92054, 92054, 0
990.000287, 10.000048, 93259, 93259, 0
1000.000237, 9.99995, 92948, 92948, 0
1010.000346, 10.000109, 92445, 92445, 0
1020.000249, 9.999903, 93133, 93133, 0
1030.000248, 9.999999, 93235, 93235, 0
1040.000261, 10.000013, 92659, 92659, 0
1050.000257, 9.999996, 92265, 92265, 0
