elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000049, 10.000049, 39763, 407, 1876.4, 1118, 4384, 5563, 7165, 64360, 0
20.000082, 10.000033, 38493, 371, 1869.1, 1123, 4356, 5650, 12123, 16221, 0
30.000296, 10.000214, 39582, 389, 1772.5, 1095, 4175, 5389, 11935, 17774, 0
40.000089, 9.999793, 40291, 371, 1712.2, 1082, 4021, 5119, 11223, 17774, 0
50.000054, 9.999965, 40715, 372, 1714.9, 1106, 4040, 5283, 7939, 13914, 0
60.000086, 10.000032, 41499, 376, 1616.0, 1075, 3753, 4979, 12022, 19322, 0
70.000047, 9.999961, 42337, 373, 1678.1, 1102, 3907, 5278, 12163, 19322, 0
80.000089, 10.000042, 42745, 359, 1714.5, 1158, 3961, 5220, 7347, 15130, 0
90.000066, 9.999977, 42615, 358, 1705.5, 1135, 4022, 5438, 12056, 29229, 0
100.000077, 10.000011, 43913, 375, 1541.3, 1070, 3479, 4686, 11348, 29229, 0
110.000056, 9.999979, 44440, 374, 1634.7, 1107, 3842, 5077, 6513, 8768, 0
120.000061, 10.000005, 44150, 375, 1464.4, 1050, 3312, 4464, 9574, 18879, 0
130.000147, 10.000086, 45607, 367, 1525.0, 1070, 3479, 4671, 8444, 17080, 0
140.00007, 9.999923, 45180, 366, 1477.6, 1057, 3361, 4597, 9335, 16701, 0
150.000166, 10.000096, 44627, 364, 1467.8, 1048, 3309, 4479, 11291, 15898, 0
160.000046, 9.99988, 45709, 376, 1471.9, 1051, 3316, 4474, 12174, 18490, 0
170.000046, 10.0, 45983, 347, 1537.3, 1079, 3580, 4841, 11396, 16331, 0
180.000074, 10.000028, 45699, 368, 1484.8, 1061, 3337, 4677, 12223, 18782, 0
190.000077, 10.000003, 46290, 351, 1412.0, 1037, 3151, 4244, 11201, 13760, 0
200.000045, 9.999968, 46273, 346, 1427.2, 1041, 3192, 4255, 10828, 17453, 0
210.000054, 10.000009, 45804, 346, 1433.9, 1044, 3219, 4455, 9193, 17451, 0
220.000046, 9.999992, 46691, 381, 1409.4, 1033, 3098, 4137, 11548, 15859, 0
230.00005, 10.000004, 46589, 370, 1388.5, 1032, 3076, 4097, 6561, 19125, 0
240.000095, 10.000045, 46154, 378, 1462.8, 1054, 3278, 4377, 11315, 13728, 0
250.000049, 9.999954, 46900, 362, 1415.6, 1037, 3162, 4171, 11255, 16362, 0
260.00008, 10.000031, 47450, 339, 1433.3, 1043, 3212, 4371, 11245, 19366, 0
270.000064, 9.999984, 46557, 357, 1452.7, 1060, 3225, 4462, 11180, 13847, 0
280.000089, 10.000025, 47333, 373, 1434.8, 1043, 3247, 4328, 9953, 22080, 0
290.000055, 9.999966, 47178, 345, 1394.4, 1027, 3074, 4125, 11749, 16963, 0
300.000056, 10.000001, 46909, 376, 1422.5, 1047, 3158, 4298, 11437, 14165, 0
310.000056, 10.0, 47331, 355, 1385.8, 1036, 3041, 4092, 10821, 16269, 0
320.000048, 9.999992, 47457, 355, 1415.1, 1046, 3161, 4309, 10647, 13188, 0
330.000046, 9.999998, 46585, 373, 1454.2, 1058, 3241, 4429, 11033, 15468, 0
340.000065, 10.000019, 47366, 369, 1389.9, 1040, 3041, 4036, 11155, 14171, 0
350.000082, 10.000017, 46914, 341, 1406.6, 1035, 3121, 4214, 11456, 15948, 0
360.000056, 9.999974, 46971, 375, 1473.8, 1068, 3343, 4601, 9803, 13279, 0
370.000086, 10.00003, 47314, 367, 1403.0, 1034, 3089, 4145, 11729, 19294, 0
380.000047, 9.999961, 47696, 362, 1388.6, 1028, 3070, 4195, 11733, 14449, 0
390.000057, 10.00001, 46589, 362, 1391.7, 1035, 3078, 4132, 11462, 13752, 0
400.00008, 10.000023, 46805, 357, 1429.8, 1045, 3162, 4399, 11706, 14863, 0
