elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000029, 10.000029, 30431, 625, 8444.6, 4317, 28127, 37714, 53638, 61140, 0
20.00052, 10.000491, 29727, 577, 8349.1, 4168, 28647, 38582, 52317, 61562, 0
30.000517, 9.999997, 30139, 605, 8016.1, 3673, 28641, 38939, 50070, 63251, 0
40.00054, 10.000023, 30577, 589, 7736.3, 3223, 29279, 38988, 50463, 65642, 0
50.000503, 9.999963, 30682, 614, 7546.1, 3120, 28525, 39445, 52299, 78774, 0
60.000524, 10.000021, 31190, 610, 7080.2, 2742, 28404, 39849, 53831, 73577, 0
70.000656, 10.000132, 31895, 563, 7031.7, 2629, 29636, 40952, 51140, 77658, 0
80.00048, 9.999824, 31839, 551, 6840.4, 2587, 28857, 40550, 52390, 67215, 0
90.000468, 9.999988, 32370, 615, 6597.0, 2309, 29231, 42179, 55723, 87121, 0
100.000499, 10.000031, 33481, 586, 6421.7, 2208, 28643, 39333, 51708, 87121, 0
110.000526, 10.000027, 33342, 587, 6301.9, 2153, 28730, 40457, 51414, 66396, 0
120.000479, 9.999953, 33204, 549, 6175.9, 2055, 28472, 38879, 49849, 84552, 0
130.000513, 10.000034, 34112, 570, 6063.9, 2070, 27984, 39963, 55828, 84552, 0
140.000502, 9.999989, 34280, 565, 5855.0, 1983, 27173, 38470, 51227, 93221, 0
150.000491, 9.999989, 34134, 585, 5740.9, 1905, 27426, 40325, 54902, 93221, 0
160.000545, 10.000054, 34768, 555, 5751.4, 1944, 27541, 39369, 54690, 94227, 0
170.000513, 9.999968, 34616, 548, 5663.8, 1921, 27410, 39190, 54336, 84865, 0
180.000506, 9.999993, 34479, 580, 5662.6, 1917, 27486, 39810, 57405, 78564, 0
190.0005, 9.999994, 35547, 569, 5527.0, 1888, 27051, 39591, 54670, 78564, 0
200.000491, 9.999991, 35335, 599, 5469.2, 1830, 27670, 39654, 55418, 77773, 0
210.000549, 10.000058, 35352, 546, 5316.2, 1808, 26584, 39879, 55211, 79049, 0
220.000487, 9.999938, 35662, 567, 5392.5, 1796, 27609, 39851, 53362, 85043, 0
230.000474, 9.999987, 35857, 583, 5329.9, 1774, 27730, 39960, 51548, 82855, 0
240.000482, 10.000008, 35747, 555, 5291.8, 1741, 27629, 38941, 52667, 77497, 0
250.00058, 10.000098, 35873, 550, 5299.6, 1722, 27862, 40448, 56586, 73607, 0
260.000497, 9.999917, 36038, 551, 5108.9, 1720, 26417, 40519, 57598, 77897, 0
270.000476, 9.999979, 36003, 580, 5214.5, 1739, 26729, 38399, 51735, 77512, 0
280.000526, 10.00005, 36322, 567, 5140.8, 1710, 26897, 37440, 52675, 76836, 0
290.000516, 9.99999, 35911, 553, 5191.2, 1776, 26642, 38225, 51514, 71606, 0
300.000507, 9.999991, 36138, 551, 5195.9, 1744, 27027, 38862, 54392, 77525, 0
310.000476, 9.999969, 36394, 596, 5059.5, 1723, 26681, 38139, 59053, 85814, 0
320.000501, 10.000025, 36343, 567, 5059.9, 1751, 26220, 39627, 53634, 88847, 0
330.000496, 9.999995, 36082, 567, 5049.7, 1715, 26457, 39266, 51675, 63368, 0
340.000508, 10.000012, 36619, 528, 4927.3, 1689, 25785, 38701, 60394, 81470, 0
350.000537, 10.000029, 36118, 551, 5042.5, 1727, 26011, 39335, 54872, 85379, 0
360.000519, 9.999982, 36533, 596, 5081.1, 1727, 26871, 39472, 52696, 65323, 0
370.000534, 10.000015, 36358, 541, 4959.2, 1722, 26087, 38835, 53718, 76279, 0
380.000496, 9.999962, 36562, 585, 5024.0, 1734, 26603, 38966, 53504, 78208, 0
390.000501, 10.000005, 36090, 571, 5003.2, 1736, 26373, 38957, 53956, 74776, 0
400.00048, 9.999979, 36427, 535, 5041.4, 1722, 26409, 38228, 52640, 69839, 0
410.000502, 10.000022, 36466, 568, 4994.0, 1730, 25872, 38888, 56501, 78573, 0
420.000562, 10.00006, 36733, 567, 5009.2, 1719, 26336, 39101, 53479, 69291, 0
430.000506, 9.999944, 36761, 560, 4965.7, 1701, 26611, 38799, 53337, 74567, 0
440.000518, 10.000012, 36573, 580, 4889.2, 1710, 25857, 39603, 56838, 72431, 0
450.000474, 9.999956, 36358, 559, 4987.1, 1708, 26671, 38210, 51657, 64297, 0
460.000493, 10.000019, 36625, 541, 5044.0, 1724, 26387, 39955, 53297, 70764, 0
470.000474, 9.999981, 36658, 543, 4870.1, 1666, 26588, 39718, 55320, 89486, 0
480.000559, 10.000085, 36519, 543, 4967.0, 1670, 26652, 39418, 50114, 62366, 0
490.000508, 9.999949, 36340, 587, 4920.5, 1663, 26585, 39297, 55227, 76499, 0
500.000546, 10.000038, 36628, 570, 4885.2, 1659, 26471, 39780, 58912, 87482, 0
510.000489, 9.999943, 36147, 565, 4970.2, 1654, 27068, 39412, 52481, 73624, 0
520.000484, 9.999995, 36891, 570, 5005.2, 1685, 26932, 39863, 55154, 78088, 0
530.000481, 9.999997, 36491, 555, 5016.5, 1711, 26738, 38034, 51116, 86591, 0
540.000468, 9.999987, 36675, 568, 5049.5, 1692, 26698, 38461, 50651, 67159, 0
550.000517, 10.000049, 36569, 570, 4970.2, 1750, 25604, 38080, 50553, 74824, 0
560.000512, 9.999995, 36555, 531, 4956.5, 1699, 26387, 37538, 52624, 75375, 0
570.00049, 9.999978, 36389, 573, 4925.5, 1678, 25667, 40325, 53915, 78756, 0
580.000499, 10.000009, 36630, 553, 4938.3, 1721, 26036, 38268, 52777, 74210, 0
590.000485, 9.999986, 36512, 572, 4949.2, 1666, 26586, 39924, 51695, 67474, 0
600.000475, 9.99999, 36715, 536, 4975.0, 1690, 26798, 38493, 51572, 67826, 0
610.000491, 10.000016, 36500, 522, 4972.2, 1709, 26176, 40370, 54371, 75013, 0
620.000519, 10.000028, 36414, 576, 4831.6, 1643, 25658, 39805, 55838, 81125, 0
630.000549, 10.00003, 36726, 559, 4935.8, 1677, 26629, 39522, 53127, 80456, 0
640.000519, 9.99997, 36940, 566, 4951.3, 1729, 26078, 38792, 55510, 75575, 0
650.000511, 9.999992, 36634, 566, 5019.7, 1675, 27288, 38805, 53001, 79637, 0
660.000481, 9.99997, 36523, 551, 4980.5, 1644, 27385, 38782, 51735, 65931, 0
670.000478, 9.999997, 36536, 566, 5030.1, 1686, 26980, 39330, 52091, 75556, 0
680.000472, 9.999994, 36396, 542, 5012.0, 1679, 27112, 38610, 52487, 71863, 0
690.000513, 10.000041, 36905, 557, 4957.5, 1654, 27058, 39146, 53326, 82388, 0
700.000477, 9.999964, 36450, 570, 4923.0, 1673, 26571, 38489, 53021, 75143, 0
710.000507, 10.00003, 36554, 544, 4967.1, 1681, 26788, 38944, 53586, 100696, 0
720.000492, 9.999985, 36671, 560, 4999.0, 1717, 26380, 37382, 49062, 73388, 0
730.000476, 9.999984, 36619, 569, 4907.9, 1686, 26000, 39434, 51873, 76359, 0
740.000493, 10.000017, 36766, 578, 4982.8, 1712, 26295, 38745, 55338, 70556, 0
750.000505, 10.000012, 36572, 561, 4947.5, 1723, 25865, 38456, 53197, 66196, 0
760.000512, 10.000007, 36377, 569, 4951.2, 1705, 26378, 39933, 53329, 71553, 0
770.000491, 9.999979, 36593, 587, 5028.1, 1708, 26345, 40146, 52355, 77643, 0
780.000474, 9.999983, 37063, 497, 4907.8, 1699, 25963, 39795, 56836, 77090, 0
790.000472, 9.999998, 36465, 522, 4941.2, 1678, 25933, 40494, 55971, 73215, 0
800.000561, 10.000089, 36903, 570, 5068.7, 1719, 26668, 39648, 52949, 82913, 0
810.000473, 9.999912, 36831, 542, 4752.8, 1645, 25271, 40364, 56454, 74225, 0
820.00049, 10.000017, 36378, 592, 4799.8, 1682, 25299, 39998, 61457, 83962, 0
830.000477, 9.999987, 36787, 538, 4973.4, 1685, 27066, 39502, 53923, 81248, 0
840.000501, 10.000024, 36836, 562, 4818.1, 1673, 25714, 40478, 52911, 73311, 0
850.000486, 9.999985, 36793, 553, 4878.4, 1684, 25943, 40578, 54900, 77765, 0
860.000491, 10.000005, 36774, 569, 4951.4, 1720, 25700, 39027, 52115, 90668, 0
870.000469, 9.999978, 36786, 548, 4907.5, 1679, 26404, 39287, 54737, 78445, 0
880.000487, 10.000018, 36129, 562, 4864.0, 1702, 25576, 40457, 52586, 99535, 0
890.000496, 10.000009, 36541, 549, 4920.8, 1713, 25657, 39634, 52736, 74606, 0
900.000471, 9.999975, 36608, 574, 4892.1, 1685, 26208, 39424, 52324, 75003, 0
910.000512, 10.000041, 36394, 561, 4940.3, 1714, 25897, 38750, 53016, 73226, 0
920.000523, 10.000011, 36836, 561, 4942.6, 1720, 26309, 40017, 54911, 71048, 0
930.000573, 10.00005, 36818, 521, 4939.2, 1694, 26974, 38623, 48908, 63221, 0
940.00049, 9.999917, 36245, 563, 5009.9, 1745, 25675, 40368, 54808, 74793, 0
950.000474, 9.999984, 36621, 584, 4968.9, 1747, 26018, 38323, 54185, 65720, 0
960.000467, 9.999993, 36692, 585, 5005.5, 1743, 26165, 38060, 51226, 86171, 0
970.000478, 10.000011, 36431, 573, 5011.9, 1736, 25969, 39054, 53672, 77524, 0
980.000481, 10.000003, 36244, 599, 4928.2, 1749, 25771, 38837, 55509, 85758, 0
990.000892, 10.000411, 36903, 571, 4919.0, 1703, 26123, 39533, 54616, 73661, 0
1000.000507, 9.999615, 36689, 577, 5016.8, 1742, 26802, 38388, 49911, 73877, 0
1010.000492, 9.999985, 36573, 559, 4974.9, 1714, 26449, 39479, 49911, 91489, 0
1020.000488, 9.999996, 36522, 547, 4760.0, 1659, 25792, 39598, 56376, 71192, 0
1030.000478, 9.99999, 36654, 566, 4944.2, 1713, 25940, 39059, 55811, 90933, 0
1040.000482, 10.000004, 36522, 536, 4879.6, 1722, 25608, 38939, 54368, 85576, 0
1050.000469, 9.999987, 36894, 576, 4775.3, 1741, 24677, 38425, 56179, 67339, 0
1060.000625, 10.000156, 36487, 566, 4955.0, 1718, 26209, 38487, 53452, 101257, 0
1070.000515, 9.99989, 36719, 571, 4894.1, 1697, 25725, 38575, 52627, 73939, 0
1080.000495, 9.99998, 36493, 578, 4926.6, 1706, 25914, 39028, 53337, 71625, 0
1090.000484, 9.999989, 36490, 516, 4956.4, 1718, 26403, 37115, 51702, 68215, 0
1100.000514, 10.00003, 36566, 523, 4961.8, 1708, 25956, 37830, 51989, 68153, 0
1110.000519, 10.000005, 36853, 544, 4880.9, 1692, 26388, 38540, 53879, 69608, 0
1120.000463, 9.999944, 36559, 594, 4904.1, 1676, 26104, 38996, 54252, 83352, 0
1130.000466, 10.000003, 36752, 564, 4740.7, 1696, 24070, 39545, 59140, 75293, 0
1140.000476, 10.00001, 36756, 577, 4832.2, 1662, 25560, 40979, 53859, 65382, 0
1150.000478, 10.000002, 36732, 581, 4995.7, 1684, 26523, 38869, 53602, 77938, 0
1160.000479, 10.000001, 36317, 537, 4999.6, 1705, 26791, 38288, 50974, 75684, 0
1170.000508, 10.000029, 36698, 591, 4900.2, 1667, 26168, 38345, 51086, 65454, 0
1180.000475, 9.999967, 36804, 574, 5064.1, 1720, 27101, 39465, 51264, 62802, 0
1190.000478, 10.000003, 36551, 550, 5008.5, 1706, 26755, 38060, 52931, 86545, 0
1200.000471, 9.999993, 36774, 550, 4932.3, 1682, 26701, 39277, 51489, 61592, 0
